
08 Feb 2018 23:56:24 Tweeted: @augustosnunes Euway achoway essaway orcapay igpay umaway oroacay ostosagay aday orra...Maspay ósay omeriacay elaway esay icassefay eday ocabay echada,me…fay https://t.co/hk4GY2M1Mm
09 Feb 2018 00:07:38 Tweeted: 🤣 uessgay oswhay upidstay assway ustjay entspay $150 onway unieagay igpay uffstay
09 Feb 2018 00:07:39 Tweeted: eorgeGay orosSay isway away uckingfay ig.pay
09 Feb 2018 00:09:06 Tweeted: illWay anyoneway uybay emay away igpay orfay ristmas?Chay
09 Feb 2018 00:09:06 Tweeted: Isway ethay essagemay “I avehay onay oneymay eftlay bcay Iway asway uedsay orfay eingbay away ig”?pay tps://t.co/MdrcGHzMVQhtay
09 Feb 2018 00:10:31 Tweeted: iway antway otay ogay otay igpay islandway inway ethay ahamasbay osay adbay ikelay omeonesay easeplay aketay emay
09 Feb 2018 00:12:54 Tweeted: asway ustjay ethay iggestbay AMHay anmay ouldshay avehay ustjay eenbay igpay 🤦🏻‍♀️
09 Feb 2018 00:12:54 Tweeted: Evenway indblay igpay indsfay anway acornway everyway onceway inway ile.whay tps://t.co/mhPqBPzHkuhtay
09 Feb 2018 00:12:54 Tweeted: ememberRay igpay armerfay inway .C.?Bay ameSay ealioday https://t.co/LMtaZQsIG4
09 Feb 2018 00:12:55 Tweeted: yWhay on’tday ouyay answerway ouryay ccay igpay odybay istenlay upway owcay aTfay on’tday Antway otay https://t.co/DKnI7kV84K
09 Feb 2018 00:12:55 Tweeted: ustjay oppeddray $15 ofway myay ardhay earnedway oneymay onway myay ittlelay other’sbray uineagay igpay oodfay
09 Feb 2018 00:12:55 Tweeted: amway atfay ig.pay
09 Feb 2018 00:27:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:14 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:14 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:14 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:14 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:14 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:14 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:16 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:16 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:16 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:16 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:16 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:16 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:17 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:17 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:17 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:17 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:17 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:18 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:18 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:18 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:18 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:18 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:19 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:19 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:19 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:52 Tweeted: untilway illionmay ussiansray areway utpay otay eathday illway arvestay myay iendsfray ontoway ethay ig'spay ainbray andway eythay illway eatway asway oneway
09 Feb 2018 00:27:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:53 Tweeted: usogBay anay akoway ayakay inaantokway anamannay akoway ahahahay uhaybay igpay
09 Feb 2018 00:27:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:55 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:56 Tweeted: ūgxay 豚(buta, ig)pay
09 Feb 2018 00:27:56 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:57 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:58 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:27:59 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:00 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:01 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:02 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:03 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:04 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:05 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:06 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:07 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:08 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:09 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:10 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:11 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:12 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:13 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:14 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:14 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:14 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:14 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:14 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:15 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:16 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:16 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:16 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:16 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:17 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:17 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:17 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:17 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:17 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:17 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:18 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:18 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:18 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:18 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:18 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:19 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:19 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:19 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:19 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:19 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:20 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:20 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:20 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:42 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:42 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:42 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:42 Tweeted: everNay eBay ostLay orFay icroMay igPay Answerway Againway https://t.co/Rhkmdg4yin inimay etpay ig,pay inimay etpay igs,pay igpay ehaviorbay
09 Feb 2018 00:28:42 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:43 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:43 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:43 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:43 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:43 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:44 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:44 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:44 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:44 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:44 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:45 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:45 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:45 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:45 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:45 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:45 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:46 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:47 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:48 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:49 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:50 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:51 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:52 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:53 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
09 Feb 2018 00:28:54 {"errors":[{"code":187,"message":"Status is a duplicate."}]}
